Date,MMWR_week,Location,Administered_Daily,Administered_Cumulative,Administered_7_Day_Rolling_Average,Admin_Dose_1_Daily,Admin_Dose_1_Cumulative,Admin_Dose_1_Day_Rolling_Average,date_type,Administered_daily_change_report,Administered_daily_change_report_7dayroll,Series_Complete_Daily,Series_Complete_Cumulative,Series_Complete_Day_Rolling_Average
04/22/2021,16,PA,135959,9007319,131840,76144,5763082,72472,Report,135959,131840,60730,3566747,63711
04/22/2021,16,NH,3338,1117327,9598,1763,784715,5315,Report,3338,9598,1867,395833,4646
04/22/2021,16,NE,23253,1330661,14602,8258,804361,6565,Report,23253,14602,14900,567788,8419
04/22/2021,16,NC,79890,6476136,77107,27221,3938515,32580,Report,79890,77107,52179,2728719,44611
04/22/2021,16,AL,39345,2582309,27991,14120,1560773,10376,Admin,39345,27991,24914,1085706,17438
04/22/2021,16,PA,149797,10132308,128919,73525,6387946,65717,Admin,149797,128919,75607,4039388,62568
04/22/2021,16,IL,151198,9532487,123573,67402,5821096,56665,Admin,151198,123573,79266,3744607,63952
04/22/2021,16,DE,10527,682998,10115,5513,434442,5101,Report,10527,10115,6618,268625,5627
04/22/2021,16,NJ,105288,6738370,89718,47441,4141849,44512,Admin,105288,89719,57484,2831315,44955
04/22/2021,16,NY,201147,15448532,178726,80405,9169369,82125,Admin,201147,178727,118906,6465327,94559
04/22/2021,16,KS,29838,1879973,22796,11913,1143028,9308,Report,29838,22796,19692,814109,14893
04/22/2021,16,GU,1822,132562,1697,548,76310,595,Admin,1822,1698,1272,56102,1098
04/22/2021,16,ME,17626,1132780,14569,9183,704966,6892,Admin,17626,14569,8377,491845,7631
04/22/2021,16,RP,417,17365,193,415,9644,117,Report,417,193,2,7977,77
04/22/2021,16,IL,150862,8606345,126092,71312,5427230,61797,Report,150862,126092,79292,3403952,65127
04/22/2021,16,OK,22290,2707963,18705,6462,1566137,5729,Admin,22290,18705,15775,1198508,12920
04/22/2021,16,TN,51097,4238279,43471,14182,2484874,13745,Admin,51097,43472,35859,1798239,28876
04/22/2021,16,KS,25963,2055724,19584,6967,1218870,5703,Admin,25963,19585,18774,878011,13762
04/22/2021,16,PR,38299,1653249,26369,23564,1043318,14927,Report,38299,26369,17981,671118,13453
04/22/2021,16,RI,15298,880850,12357,9514,546226,8480,Admin,15298,12358,5703,371548,3840
04/22/2021,16,OK,20474,2546118,22935,6078,1508563,8219,Report,20474,22935,13982,1078042,14721
04/22/2021,16,SC,1343,2985791,30060,656,1808214,11439,Report,1343,30060,1164,1239512,18402
04/22/2021,16,NM,18758,1674797,17657,7850,1008203,8365,Report,18758,17657,10956,704616,9179
04/22/2021,16,MT,8897,763930,6361,2282,441776,2082,Admin,8897,6362,6557,338296,4224
04/22/2021,16,MA,111285,5765296,85034,58964,3648533,45565,Admin,111285,85035,52270,2301751,39347
04/22/2021,16,IN,47389,3811526,43159,21038,2305831,21822,Report,47389,43159,25992,1598850,21290
04/22/2021,16,CO,61828,4003990,60061,27225,2523630,29474,Report,61828,60061,34366,1596141,30994
04/22/2021,16,MN,80259,4238854,52941,38153,2575492,24320,Admin,80259,52942,41748,1844237,28409
04/22/2021,16,MA,94566,5467558,81782,53855,3497153,44453,Report,94566,81782,40760,2156940,37750
04/22/2021,16,MD,80692,4620867,68004,36506,2831461,32751,Admin,80692,68005,43677,1943189,34809
04/22/2021,16,IA,37266,2304011,25565,13769,1370797,10564,Admin,37266,25565,23362,1007954,14915
04/22/2021,16,AR,21625,1667028,18842,8876,1029369,7880,Report,21625,18842,12971,683800,11098
04/22/2021,16,SC,38493,3219649,32313,10776,1894067,10515,Admin,38493,32313,27637,1383737,21683
04/22/2021,16,AR,21709,1826842,15738,6069,1098492,5159,Admin,21709,15739,15555,768886,10472
04/22/2021,16,FM,0,30250,273,0,18584,194,Report,0,273,0,11642,79
04/22/2021,16,WV,10295,1108422,8781,2214,630464,2092,Report,10295,8781,8071,494705,6739
04/22/2021,16,IA,27028,2176895,25022,11220,1318628,11198,Report,27028,25022,15777,936258,13959
04/22/2021,16,MN,51253,3939904,48876,24847,2435651,24095,Report,51253,48876,26549,1701368,25209
04/22/2021,16,FL,204079,13856952,186583,86701,8552575,93918,Report,204079,186583,115158,5458313,91259
04/22/2021,16,VT,9470,546771,7417,5067,337116,4172,Admin,9470,7417,4366,231684,3228
04/22/2021,16,DC,10418,628571,8541,5049,391313,4988,Admin,10418,8541,5332,251299,3508
04/22/2021,16,ID,14369,1070322,9895,3536,606239,3272,Admin,14369,9895,10419,467492,6426
04/22/2021,16,NH,14139,1030720,13869,7454,657995,6728,Admin,14139,13870,6540,404039,7006
04/22/2021,16,MD,76924,4315837,68341,37351,2686953,33800,Report,76924,68341,38304,1805523,33961
04/22/2021,16,OH,116914,8232545,92144,28177,4788354,26585,Admin,116914,92144,87122,3648697,64350
04/22/2021,16,CT,43428,2913574,43003,21633,1815355,23027,Report,43428,43003,22570,1200180,20203
04/22/2021,16,VT,6225,502374,7746,3232,313842,4321,Report,6225,7746,3002,207703,3741
04/22/2021,16,AS,0,36093,187,0,20221,100,Report,0,187,0,15849,87
04/22/2021,16,ME,19808,1068265,14476,10360,674315,7497,Report,19808,14476,9416,464656,7101
04/22/2021,16,TN,55533,3699866,45368,20033,2280919,18693,Report,55533,45368,33851,1474314,25723
04/22/2021,16,LTC,1775,7783990,1727,1369,4859442,1188,Report,1775,1727,0,0,0
04/22/2021,16,LA,24560,2767538,21489,6603,1568106,5597,Admin,24560,21490,17848,1283040,15796
04/22/2021,16,KY,34235,3130973,28471,10191,1821703,9241,Admin,34235,28471,23833,1399680,19066
04/22/2021,16,KY,34532,2934874,32939,12390,1745239,12415,Report,34532,32939,21827,1284621,20423
04/22/2021,16,WY,4631,337560,2905,1372,196740,1095,Report,4631,2905,3119,148035,1748
04/22/2021,16,MP,376,37240,420,164,20994,183,Report,376,420,212,16280,236
04/22/2021,16,OR,847,2681488,32242,179,1673471,17843,Report,847,32242,1433,1093608,15082
04/22/2021,16,US,3454335,238318173,2809927,1415869,144566474,1237069,Admin,3454335,2809928,2009806,99319335,1549908
04/22/2021,16,TX,250884,18611145,198428,105142,11325569,84658,Admin,250884,198428,144713,7907431,113094
04/22/2021,16,MO,48022,4003200,40031,14618,2380322,15195,Admin,48022,40032,33323,1719397,24777
04/22/2021,16,MO,50842,3639625,46992,21728,2208720,23495,Report,50842,46992,28632,1489436,23874
04/22/2021,16,VA,94996,5968173,88988,41547,3711729,41368,Report,94996,88988,52891,2418109,47355
04/22/2021,16,AZ,64907,5160670,54457,21577,3090704,19100,Admin,64907,54458,42864,2170203,34900
04/22/2021,16,WA,74295,5224178,73032,40275,3210199,39415,Report,74295,73032,33526,2163875,33268
04/22/2021,16,CA,371470,27384986,448969,196888,17791320,236034,Report,371470,448969,175150,10493528,219170
04/22/2021,16,ID,9960,1004155,10712,2965,581255,3805,Report,9960,10712,6916,433065,6790
04/22/2021,16,VI,564,61076,431,223,35151,183,Admin,564,432,345,26206,249
04/22/2021,16,WV,19614,1180278,9761,4255,670707,2606,Admin,19614,9762,15327,530155,7136
04/22/2021,16,WY,3614,353353,2501,1211,203343,852,Admin,3614,2502,2355,158463,1619
04/22/2021,16,AK,2622,570863,2976,936,313615,1061,Admin,2622,2976,1597,266493,1828
04/22/2021,16,MT,7719,705683,7177,3823,417392,2971,Report,7719,7177,3902,307002,4255
04/21/2021,16,GU,2298,117134,1662,1196,71734,718,Report,2298,1662,1109,45769,959
04/21/2021,16,TX,194969,17065670,207936,88689,10696250,104793,Report,194969,207936,103588,6734779,104930
04/21/2021,16,LA,23260,2540302,26397,5746,1481880,7904,Report,23260,26397,17162,1119639,18348
04/21/2021,16,VT,10360,537301,7140,6375,332049,3935,Admin,10360,7141,3962,227318,3191
04/21/2021,16,OH,87718,7556893,101348,28198,4541055,37253,Report,87718,101348,58262,3215822,63656
04/21/2021,16,IL,145087,9381289,124851,68437,5753694,58192,Admin,145087,124852,71740,3665341,63778
04/21/2021,16,NM,26929,1832419,17377,8170,1074782,7612,Admin,26929,17377,18185,787083,9583
04/21/2021,16,CA,324294,27013516,470327,163330,17594432,254759,Report,324294,470327,162542,10318378,231674
04/21/2021,16,OR,26856,2680641,37885,15338,1673292,21284,Report,26856,37885,11902,1092175,17451
04/21/2021,16,MP,376,37280,420,164,21005,184,Admin,376,420,212,16296,236
04/21/2021,16,NC,96849,7078604,75227,29429,4241404,27937,Admin,96849,75228,67216,3077568,47136
04/21/2021,16,ME,6807,1048457,14431,3177,663955,7802,Report,6807,14431,3693,455240,7185
04/21/2021,16,MH,334,25007,223,67,13946,75,Report,334,223,267,11024,153
04/21/2021,16,OR,49840,2918670,40119,23852,1793091,20102,Admin,49840,40119,25893,1209573,19747
04/21/2021,16,RI,15066,865552,11730,11104,536712,8154,Admin,15066,11730,3909,365845,3545
04/21/2021,16,MA,101309,5654011,82320,53090,3589569,44165,Admin,101309,82320,48110,2249481,38025
04/21/2021,16,US,2563671,215951909,3022868,1178600,134445595,1504030,Report,2563671,3022868,1369140,87592646,1558770
04/21/2021,16,MN,38597,3888651,49326,20149,2410804,25083,Report,38597,49326,18458,1674819,25483
04/21/2021,16,NY,174228,14003973,195802,76802,8585850,99625,Report,174228,195802,75657,5789997,93163
04/21/2021,16,AK,3453,568241,3264,971,312679,1140,Admin,3453,3265,2419,264896,2045
04/21/2021,16,WA,61987,5149883,72641,37595,3169924,39363,Report,61987,72641,24133,2130349,33586
04/21/2021,16,SC,36311,3181156,33438,12000,1883291,11144,Admin,36311,33438,24129,1356100,22156
04/21/2021,16,NV,24023,1979267,21509,10599,1196346,8786,Admin,24023,21509,12517,826145,12070
04/21/2021,16,IN,37291,3764137,45873,16617,2284793,24268,Report,37291,45873,20515,1572858,21868
04/21/2021,16,KY,22845,2900342,35246,9550,1732849,13598,Report,22845,35246,13250,1262794,21682
04/21/2021,16,WI,33815,4178933,59965,10907,2526214,24485,Report,33815,59965,22567,1748989,31381
04/21/2021,16,TN,51465,4187182,44303,14815,2470692,14652,Admin,51465,44304,35583,1762380,28759
04/21/2021,16,AS,121,36093,187,84,20221,100,Report,121,187,38,15849,87
04/21/2021,16,WV,7846,1098127,8764,2819,628250,2257,Report,7846,8764,5087,486634,6603
04/21/2021,16,CO,51334,3942162,59197,25073,2496405,30731,Report,51334,59197,25960,1561775,28968
04/21/2021,16,VT,4379,496149,7904,3042,310610,4541,Report,4379,7904,1343,204701,3914
04/21/2021,16,PR,29718,1614950,31983,17126,1019754,19299,Report,29718,31983,15671,653137,15339
04/21/2021,16,AR,20434,1645403,19587,8531,1020493,8446,Report,20434,19587,11896,670829,11520
04/21/2021,16,AK,5728,524758,3574,2543,295865,1477,Report,5728,3574,3107,239813,2097
04/21/2021,16,NE,18873,1425269,15962,5186,843107,6235,Admin,18873,15963,13484,615780,9538
04/21/2021,16,WY,164,332929,2260,76,195368,910,Report,164,2260,117,144916,1317
04/21/2021,16,ID,11905,1055953,9945,4137,602703,3517,Admin,11905,9945,7195,457073,6257
04/21/2021,16,WI,71624,4486220,51799,23031,2620732,18509,Admin,71624,51799,48299,1936983,32994
04/21/2021,16,IN,56829,4149338,43891,22107,2459976,20666,Admin,56829,43892,34000,1740099,22693
04/21/2021,16,DE,10070,672471,10398,6244,428929,5159,Report,10070,10398,5715,262007,5698
04/21/2021,16,ND,6172,543422,3985,1711,308684,976,Admin,6172,3986,4339,249299,2960
04/21/2021,16,DC,8989,618153,8692,4900,386264,5283,Admin,8989,8692,4049,245967,3358
04/21/2021,16,VA,66174,5873177,86407,30294,3670182,40703,Report,66174,86407,35562,2365218,45859
04/21/2021,16,NH,5468,1113989,15137,2646,782952,9613,Report,5468,15137,3051,393966,6024
04/21/2021,16,NC,66803,6396246,78807,24120,3911294,33608,Report,66803,78807,42350,2676540,45919
04/21/2021,16,MD,86439,4540175,68461,39799,2794955,33705,Admin,86439,68462,46059,1899512,34328
04/21/2021,16,IA,33267,2266745,25624,13266,1357028,10981,Admin,33267,25625,19916,984592,14567
04/21/2021,16,ID,9327,994195,10991,3652,578290,4037,Report,9327,10991,5486,426149,6877
04/21/2021,16,MI,96180,6330276,90328,37162,3840913,44649,Report,96180,90328,58642,2701490,47384
04/21/2021,16,UT,31829,2033101,24041,12952,1263527,11021,Admin,31829,24041,18784,853996,12944
04/21/2021,16,AZ,50487,4631928,54448,22255,2839225,25388,Report,50487,54448,29435,1851575,29734
04/21/2021,16,KS,18197,1850135,23076,7032,1131115,9599,Report,18197,23076,12116,794417,14943
04/21/2021,16,TN,46710,3644333,46225,16768,2260886,19737,Report,46710,46225,28897,1440463,25774
04/21/2021,16,NV,16074,1879451,24262,6540,1157151,11949,Report,16074,24262,8939,764096,12547
04/21/2021,16,UT,19069,1937305,25933,11445,1183894,13699,Report,19069,25933,7545,651042,12516
04/21/2021,16,LTC,2386,7781518,1674,1604,4592122,1122,Admin,2386,1675,766,3140341,545
04/21/2021,16,ME,20415,1115154,14628,8700,695783,6973,Admin,20415,14629,11637,483468,7614
04/21/2021,16,NJ,94771,6510179,90764,47079,4076237,47636,Report,94771,90764,48706,2759775,44949
04/21/2021,16,WA,94698,5596925,77638,48238,3397859,41997,Admin,94698,77639,45031,2329190,34564
04/21/2021,16,MS,18386,1634251,13435,4492,938475,3757,Admin,18386,13436,13826,737486,9628
04/21/2021,16,CO,57589,4234869,60576,21164,2626525,26392,Admin,57589,60576,35652,1707445,33718
04/21/2021,16,VI,517,60512,432,188,34928,187,Admin,517,432,329,25861,245
04/21/2021,16,PA,157579,9982511,130644,76366,6314421,67635,Admin,157579,130645,80359,3963781,62369
04/21/2021,16,MD,72805,4238913,67699,32035,2649602,34291,Report,72805,67699,39565,1767219,33245
04/21/2021,16,MO,42344,3955178,42169,15060,2365704,17510,Admin,42344,42170,27236,1686074,24585
04/21/2021,16,FL,199766,14820692,173675,70120,8967792,78115,Admin,199766,173675,126802,5994044,93346
04/21/2021,16,NY,195338,15247385,181411,78296,9088964,86112,Admin,195338,181412,115061,6346421,93151
04/21/2021,16,VA,119276,6279801,84456,53081,3860783,38091,Admin,119276,84456,65340,2558490,45614
04/21/2021,16,WY,3542,349739,2540,975,202132,912,Admin,3542,2540,2541,156108,1600
04/21/2021,16,KS,21907,2029761,20129,6174,1211903,6233,Admin,21907,20130,15631,859237,13780
04/21/2021,16,MI,111056,6819661,89599,44645,4061211,39261,Admin,111056,89599,65010,2896198,49146
04/21/2021,16,IA,17839,2149867,25664,8124,1307408,11986,Report,17839,25664,9700,920481,14127
